country,sex,age,lx,ex
MDG,female,85-89,16766.569,4.538
MDG,female,90-94,6302.555,3.2933
MDG,female,95+,1433.579,2.3509
MDG,male,<1,100000.0,62.121
MDG,male,1-4,95164.806,64.2681
MDG,male,5-9,93008.988,61.7155
MDG,male,10-14,91637.611,57.6064
MDG,male,15-19,90820.365,53.1023
MDG,male,20-24,89588.993,48.7946
MDG,male,25-29,87839.088,44.716
MDG,male,30-34,86049.193,40.594
MDG,male,35-39,84164.278,36.4466
MDG,male,40-44,82109.085,32.2948
MDG,male,45-49,79653.029,28.2115
MDG,male,50-54,76676.954,24.2052
MDG,male,55-59,72604.51,20.4165
MDG,male,60-64,67508.653,16.7614
MDG,male,65-69,60427.87,13.4162
MDG,male,70-74,50954.018,10.4268
MDG,male,75-79,38914.09,7.854
MDG,male,80-84,25241.558,5.7441
MDG,male,85-89,12598.287,4.0913
MDG,male,90-94,4134.242,2.8414
MDG,male,95+,694.076,2.0875
MEX,female,<1,100000.0,77.9992
MEX,female,1-4,99092.344,77.7125
MEX,female,5-9,98887.396,73.8702
MEX,female,10-14,98789.928,68.9407
MEX,female,15-19,98667.344,64.023
MEX,female,20-24,98438.311,59.1657
MEX,female,25-29,98136.528,54.3397
MEX,female,30-34,97773.323,49.532
MEX,female,35-39,97336.325,44.7428
MEX,female,40-44,96744.76,40.0002
MEX,female,45-49,95866.883,35.3421
MEX,female,50-54,94529.523,30.8043
MEX,female,55-59,92491.168,26.4243
MEX,female,60-64,89347.113,22.2602
MEX,female,65-69,84730.729,18.3294
MEX,female,70-74,78318.75,14.6143
MEX,female,75-79,69234.551,11.1861
MEX,female,80-84,56005.189,8.2021
MEX,female,85-89,38176.538,5.8257
MEX,female,90-94,19363.709,4.114
MEX,female,95+,6440.438,2.854
MEX,male,<1,100000.0,72.4434
MEX,male,1-4,98844.704,72.2886
MEX,male,5-9,98621.995,68.4481
MEX,male,10-14,98508.599,63.5242
MEX,male,15-19,98342.912,58.6263
MEX,male,20-24,97733.94,53.9733
MEX,male,25-29,96627.28,49.5616
MEX,male,30-34,95275.982,45.2283
MEX,male,35-39,93811.09,40.895
MEX,male,40-44,92129.195,36.5946
MEX,male,45-49,90063.104,32.3748
MEX,male,50-54,87477.027,28.2551
MEX,male,55-59,84073.281,24.2929
MEX,male,60-64,79392.854,20.5702
MEX,male,65-69,73232.425,17.0825
MEX,male,70-74,65459.298,13.8018
MEX,male,75-79,55255.45,10.8704
MEX,male,80-84,42574.656,8.3418
MEX,male,85-89,28366.883,6.2598
MEX,male,90-94,15089.626,4.6363
MEX,male,95+,5832.0,3.3779
MKD,female,<1,100000.0,79.7046
MKD,female,1-4,99415.494,79.1724
MKD,female,5-9,99354.267,75.22
MKD,female,10-14,99298.945,70.2603
MKD,female,15-19,99237.352,65.3021
MKD,female,20-24,99144.493,60.3611
MKD,female,25-29,99074.214,55.4021
MKD,female,30-34,98948.735,50.4692
MKD,female,35-39,98779.687,45.551
MKD,female,40-44,98502.833,40.6716
MKD,female,45-49,98046.769,35.8479
MKD,female,50-54,97268.368,31.1132
MKD,female,55-59,95934.28,26.5081
MKD,female,60-64,93585.615,22.1056
MKD,female,65-69,89754.714,17.9337
MKD,female,70-74,83635.569,14.0507
MKD,female,75-79,73725.806,10.5708
MKD,female,80-84,57705.199,7.7756
MKD,female,85-89,37622.043,5.566
MKD,female,90-94,18190.86,3.9297
MKD,female,95+,5577.581,2.7942
MKD,male,<1,100000.0,75.2597
MKD,male,1-4,99370.195,74.7358
MKD,male,5-9,99267.737,70.8111
MKD,male,10-14,99208.312,65.8521
MKD,male,15-19,99118.336,60.9094
MKD,male,20-24,98975.12,55.9935
MKD,male,25-29,98752.111,51.1142
MKD,male,30-34,98494.385,46.2412
MKD,male,35-39,98188.688,41.377
MKD,male,40-44,97706.638,36.5675
MKD,male,45-49,96900.227,31.8493
MKD,male,50-54,95483.655,27.2819
MKD,male,55-59,92959.971,22.9483
MKD,male,60-64,88726.257,18.9143
MKD,male,65-69,82191.099,15.2068
MKD,male,70-74,72954.59,11.8028
MKD,male,75-79,60446.151,8.6999
MKD,male,80-84,42478.073,6.2879
MKD,male,85-89,23211.015,4.4572
MKD,male,90-94,8550.574,3.1587
MKD,male,95+,1792.158,2.2919
MLI,female,<1,100000.0,62.1498
MLI,female,1-4,94579.471,64.6995
MLI,female,5-9,91474.65,62.8398
MLI,female,10-14,90262.374,58.6559
MLI,female,15-19,89563.155,54.094
MLI,female,20-24,88506.328,49.7078
MLI,female,25-29,87149.611,45.442
MLI,female,30-34,85631.783,41.2025
MLI,female,35-39,84039.664,36.9354
MLI,female,40-44,82257.556,32.6801
MLI,female,45-49,80218.873,28.446
MLI,female,50-54,77840.612,24.2357
MLI,female,55-59,74620.026,20.1686
MLI,female,60-64,70233.374,16.263
MLI,female,65-69,63519.187,12.6999
MLI,female,70-74,53744.426,9.5288
MLI,female,75-79,40018.753,6.9017
MLI,female,80-84,23946.87,4.8424
MLI,female,85-89,9881.384,3.3906
MLI,female,90-94,2382.424,2.3218
MLI,female,95+,245.216,1.7175
MLI,male,<1,100000.0,59.2536
MLI,male,1-4,93445.569,62.3936
MLI,male,5-9,90102.029,60.6515
MLI,male,10-14,89044.284,56.3472
MLI,male,15-19,88371.67,51.7566
MLI,male,20-24,87328.609,47.342
MLI,male,25-29,85717.109,43.1839
MLI,male,30-34,84123.495,38.9547
MLI,male,35-39,82352.52,34.7375
MLI,male,40-44,80361.74,30.5345
MLI,male,45-49,77844.333,26.4378
MLI,male,50-54,74650.538,22.4576
MLI,male,55-59,70327.502,18.6767
MLI,male,60-64,64520.1,15.1219
MLI,male,65-69,56584.634,11.8755
MLI,male,70-74,46240.832,8.9497
MLI,male,75-79,33050.138,6.4921
MLI,male,80-84,18675.678,4.5769
MLI,male,85-89,7214.199,3.1635
MLI,male,90-94,1519.899,2.1389
MLI,male,95+,124.073,1.5773
MLT,female,<1,100000.0,85.3861
MLT,female,1-4,99504.799,84.8104
MLT,female,5-9,99423.478,80.8782
MLT,female,10-14,99321.533,75.9586
MLT,female,15-19,99218.801,71.0344
MLT,female,20-24,99100.855,66.116
MLT,female,25-29,98988.074,61.1881
MLT,female,30-34,98890.168,56.246
MLT,female,35-39,98704.919,51.346
MLT,female,40-44,98500.856,46.4467
MLT,female,45-49,98156.694,41.6004
MLT,female,50-54,97605.882,36.8186
MLT,female,55-59,96743.887,32.1236
MLT,female,60-64,95418.909,27.5329
MLT,female,65-69,93258.56,23.1085
MLT,female,70-74,90073.27,18.8323
MLT,female,75-79,84712.79,14.8541
MLT,female,80-84,75172.468,11.399
MLT,female,85-89,60877.83,8.4551
MLT,female,90-94,42074.554,6.0835
MLT,female,95+,22321.069,4.2916
MLT,male,<1,100000.0,81.4844
MLT,male,1-4,99569.594,80.836
MLT,male,5-9,99484.165,76.9043
MLT,male,10-14,99447.089,71.932
MLT,male,15-19,99392.812,66.9696
MLT,male,20-24,99297.304,62.0308
MLT,male,25-29,99121.457,57.1367
MLT,male,30-34,98955.038,52.2287
MLT,male,35-39,98685.122,47.3641
MLT,male,40-44,98335.692,42.5228
MLT,male,45-49,97820.218,37.733
MLT,male,50-54,97005.548,33.0283
MLT,male,55-59,95740.456,28.4289
MLT,male,60-64,93536.622,24.0365
MLT,male,65-69,90218.709,19.82
MLT,male,70-74,85037.991,15.8621
MLT,male,75-79,77101.243,12.2229
MLT,male,80-84,64376.079,9.1131
MLT,male,85-89,46670.69,6.5846
MLT,male,90-94,26699.398,4.6438
MLT,male,95+,10420.985,3.2604
MMR,female,<1,100000.0,70.378
MMR,female,1-4,97197.062,71.4037
MMR,female,5-9,96469.565,67.9297
MMR,female,10-14,96142.351,63.1534
MMR,female,15-19,95881.629,58.318
MMR,female,20-24,95459.357,53.564
MMR,female,25-29,94872.325,48.8795
MMR,female,30-34,94174.261,44.2228
MMR,female,35-39,93333.988,39.5977
MMR,female,40-44,92263.563,35.0268
MMR,female,45-49,90826.133,30.5395
MMR,female,50-54,88771.936,26.1849
MMR,female,55-59,85795.165,22.0017
MMR,female,60-64,81493.586,18.023
MMR,female,65-69,75079.751,14.3353
MMR,female,70-74,65551.516,11.0331
MMR,female,75-79,52032.309,8.2196
MMR,female,80-84,35163.359,5.934
MMR,female,85-89,18101.388,4.2362
MMR,female,90-94,6259.677,2.9424
MMR,female,95+,1130.818,2.1558
MMR,male,<1,100000.0,63.9855
MMR,male,1-4,96178.648,65.5217
MMR,male,5-9,95294.132,62.1126
MMR,male,10-14,94608.908,57.5457
MMR,male,15-19,94051.349,52.8716
MMR,male,20-24,93155.114,48.354
MMR,male,25-29,91877.955,43.9907
MMR,male,30-34,90556.149,39.5962
MMR,male,35-39,89081.671,35.2091
MMR,male,40-44,87257.885,30.8906
MMR,male,45-49,84842.041,26.6956
MMR,male,50-54,81519.134,22.6764
MMR,male,55-59,76831.622,18.899
MMR,male,60-64,70280.571,15.4154
MMR,male,65-69,61358.313,12.277
MMR,male,70-74,49896.418,9.5026
MMR,male,75-79,36158.764,7.1432
MMR,male,80-84,21749.229,5.2314
MMR,male,85-89,9777.473,3.7483
MMR,male,90-94,2792.158,2.6287
MMR,male,95+,394.741,1.9571
MNE,female,<1,100000.0,80.4474
MNE,female,1-4,99815.55,79.5958
MNE,female,5-9,99694.15,75.6905
MNE,female,10-14,99607.822,70.7541
MNE,female,15-19,99513.337,65.8186
MNE,female,20-24,99383.328,60.9013
MNE,female,25-29,99234.366,55.9883
MNE,female,30-34,99048.16,51.0888
MNE,female,35-39,98821.843,46.2002
MNE,female,40-44,98500.148,41.3414
MNE,female,45-49,97918.934,36.5703
MNE,female,50-54,96889.42,31.9304
MNE,female,55-59,95420.565,27.3816
MNE,female,60-64,92859.758,23.0621
MNE,female,65-69,89224.239,18.8945
MNE,female,70-74,83394.652,15.0264
MNE,female,75-79,74347.436,11.5275
MNE,female,80-84,59948.329,8.6649
MNE,female,85-89,41651.399,6.3458
MNE,female,90-94,22770.698,4.57
MNE,female,95+,8633.568,3.2883
MNE,male,<1,100000.0,73.9172
MNE,male,1-4,99806.781,73.06
MNE,male,5-9,99637.697,69.1808
MNE,male,10-14,99511.487,64.2653
MNE,male,15-19,99371.532,59.3519
MNE,male,20-24,99168.078,54.4678
MNE,male,25-29,98803.291,49.6599
MNE,male,30-34,98392.245,44.8567
MNE,male,35-39,97941.142,40.0508
MNE,male,40-44,97228.401,35.3247
MNE,male,45-49,96197.012,30.6761
MNE,male,50-54,94251.406,26.2543
MNE,male,55-59,91387.535,21.9912
MNE,male,60-64,86212.911,18.152
MNE,male,65-69,78741.075,14.6227
MNE,male,70-74,68378.81,11.4438
MNE,male,75-79,54869.388,8.6083
MNE,male,80-84,37894.265,6.3175
MNE,male,85-89,20589.734,4.5665
MNE,male,90-94,7787.76,3.3001
MNE,male,95+,1771.155,2.4324
MNG,female,<1,100000.0,76.657
MNG,female,1-4,99276.135,76.215
MNG,female,5-9,99091.783,72.3538
MNG,female,10-14,99008.244,67.4128
MNG,female,15-19,98900.52,62.4832
MNG,female,20-24,98698.214,57.6059
MNG,female,25-29,98450.62,52.7443
MNG,female,30-34,98136.696,47.9047
MNG,female,35-39,97718.246,43.0985
MNG,female,40-44,97067.69,38.3694
MNG,female,45-49,96064.806,33.742
MNG,female,50-54,94479.377,29.2632
MNG,female,55-59,92066.988,24.9603
MNG,female,60-64,88541.321,20.8492
MNG,female,65-69,83481.94,16.9512
MNG,female,70-74,75837.983,13.3921
MNG,female,75-79,64841.078,10.2167
MNG,female,80-84,49942.203,7.4845
MNG,female,85-89,31731.404,5.3224
MNG,female,90-94,14635.049,3.7387
MNG,female,95+,4183.763,2.5989
MNG,male,<1,100000.0,67.4944
MNG,male,1-4,98898.604,67.2447
MNG,male,5-9,98662.022,63.4017
MNG,male,10-14,98510.59,58.4956
MNG,male,15-19,98326.865,53.5997
MNG,male,20-24,97910.189,48.8159
MNG,male,25-29,97265.421,44.1223
MNG,male,30-34,96448.283,39.4739
MNG,male,35-39,95213.698,34.9509
MNG,male,40-44,93277.313,30.6211
MNG,male,45-49,90353.544,26.5257
MNG,male,50-54,86010.534,22.7318
MNG,male,55-59,80105.893,19.2143
MNG,male,60-64,72267.356,16.017
MNG,male,65-69,62934.729,13.0127
MNG,male,70-74,51631.072,10.2969
MNG,male,75-79,38425.278,7.9617
MNG,male,80-84,24669.836,6.0134
MNG,male,85-89,12613.884,4.4704
MNG,male,90-94,4641.171,3.258
MNG,male,95+,1038.08,2.3516
MOZ,female,<1,100000.0,66.7428
MOZ,female,1-4,95550.156,68.8405
MOZ,female,5-9,94164.875,65.8311
MOZ,female,10-14,93651.045,61.1802
MOZ,female,15-19,93272.278,56.4182
MOZ,female,20-24,92729.323,51.733
MOZ,female,25-29,92030.947,47.1061
MOZ,female,30-34,91197.044,42.5133
MOZ,female,35-39,90167.931,37.9689
MOZ,female,40-44,88834.303,33.4997
MOZ,female,45-49,87069.52,29.1259
MOZ,female,50-54,84717.145,24.8617
MOZ,female,55-59,81426.38,20.7603
MOZ,female,60-64,76894.761,16.8284
MOZ,female,65-69,70301.708,13.1584
MOZ,female,70-74,60367.645,9.8818
MOZ,female,75-79,45349.75,7.2849
MOZ,female,80-84,27515.626,5.3819
MOZ,female,85-89,12472.144,4.0356
MOZ,female,90-94,3925.874,3.0727
MOZ,female,95+,783.329,2.3695
MOZ,male,<1,100000.0,60.4858
MOZ,male,1-4,94701.545,62.8582
MOZ,male,5-9,93230.251,59.826
MOZ,male,10-14,92637.137,55.1945
MOZ,male,15-19,92150.403,50.4723
MOZ,male,20-24,91264.478,45.9353
MOZ,male,25-29,89907.978,41.5892
MOZ,male,30-34,88275.148,37.3109
MOZ,male,35-39,86268.133,33.1187
MOZ,male,40-44,83690.12,29.0587
MOZ,male,45-49,80374.876,25.1502
MOZ,male,50-54,76068.873,21.4262
MOZ,male,55-59,70443.354,17.9299
MOZ,male,60-64,63346.215,14.648
MOZ,male,65-69,54250.746,11.6695
MOZ,male,70-74,43187.371,9.0009
MOZ,male,75-79,30298.382,6.7485
MOZ,male,80-84,17274.945,4.9828
MOZ,male,85-89,7210.554,3.6876
MOZ,male,90-94,1976.592,2.7927
MOZ,male,95+,325.337,2.15
MRT,female,<1,100000.0,70.7293
MRT,female,1-4,97382.054,71.6267
MRT,female,5-9,96737.516,68.0926
MRT,female,10-14,96415.392,63.3127
MRT,female,15-19,96151.316,58.4793
MRT,female,20-24,95698.742,53.7432
MRT,female,25-29,95142.366,49.0427
MRT,female,30-34,94494.588,44.3612
MRT,female,35-39,93681.943,39.7234
MRT,female,40-44,92587.357,35.162
MRT,female,45-49,91077.068,30.7014
MRT,female,50-54,88923.438,26.3809
MRT,female,55-59,85868.407,22.2257
MRT,female,60-64,81548.996,18.2628
MRT,female,65-69,75230.746,14.5737
MRT,female,70-74,65961.495,11.2489
MRT,female,75-79,52647.466,8.4286
MRT,female,80-84,35850.106,6.182
MRT,female,85-89,19060.478,4.475
MRT,female,90-94,6994.69,3.2667
MRT,female,95+,1563.245,2.4123
MRT,male,<1,100000.0,66.7034
MRT,male,1-4,96699.64,67.9753
MRT,male,5-9,95950.758,64.4925
MRT,male,10-14,95580.285,59.734
MRT,male,15-19,95267.87,54.921
MRT,male,20-24,94593.904,50.2925
MRT,male,25-29,93700.962,45.7481
MRT,male,30-34,92846.41,41.1461
MRT,male,35-39,91902.496,36.5422
MRT,male,40-44,90674.191,32.0017
MRT,male,45-49,88924.45,27.5791
MRT,male,50-54,86252.852,23.3505
MRT,male,55-59,82145.794,19.3846
MRT,male,60-64,75964.176,15.7457
MRT,male,65-69,67001.075,12.4993
MRT,male,70-74,54919.506,9.6766
MRT,male,75-79,40090.571,7.3088
MRT,male,80-84,24391.926,5.4176
MRT,male,85-89,11302.281,3.9436
MRT,male,90-94,3447.637,2.9241
MRT,male,95+,621.932,2.2125
MUS,female,<1,100000.0,78.3392
MUS,female,1-4,98909.12,78.2019
MUS,female,5-9,98752.713,74.3234
MUS,female,10-14,98697.742,69.3635
MUS,female,15-19,98609.763,64.4228
MUS,female,20-24,98434.153,59.5329
MUS,female,25-29,98179.224,54.6807
MUS,female,30-34,97841.551,49.8604
MUS,female,35-39,97400.457,45.0744
MUS,female,40-44,96794.574,40.3398
MUS,female,45-49,95788.538,35.7352
MUS,female,50-54,94310.301,31.2542
MUS,female,55-59,92271.274,26.8865
MUS,female,60-64,89307.701,22.6907
MUS,female,65-69,84908.551,18.728
MUS,female,70-74,78128.358,15.1221
MUS,female,75-79,68428.659,11.8928
MUS,female,80-84,55502.574,9.059
MUS,female,85-89,39799.564,6.6166
MUS,female,90-94,22373.501,4.8408
MUS,female,95+,9084.544,3.5372
MUS,male,<1,100000.0,72.1075
MUS,male,1-4,98752.274,72.017
MUS,male,5-9,98574.748,68.1436
MUS,male,10-14,98479.5,63.2074
MUS,male,15-19,98373.841,58.2722
MUS,male,20-24,97989.624,53.4891
MUS,male,25-29,97370.899,48.8127
MUS,male,30-34,96600.577,44.1814
MUS,male,35-39,95664.337,39.588
MUS,male,40-44,94209.573,35.1582
MUS,male,45-49,92318.963,30.8251
MUS,male,50-54,89551.684,26.6948
MUS,male,55-59,85550.665,22.8213
MUS,male,60-64,80440.662,19.1049
MUS,male,65-69,73106.541,15.7555
MUS,male,70-74,63438.389,12.7651
MUS,male,75-79,52063.142,9.9903
MUS,male,80-84,38214.426,7.6866
MUS,male,85-89,24068.023,5.7443
MUS,male,90-94,11655.291,4.3236
MUS,male,95+,4064.957,3.2378
MWI,female,<1,100000.0,70.7733
MWI,female,1-4,97489.189,71.5923
MWI,female,5-9,96612.029,68.2284
MWI,female,10-14,96248.285,63.4778
MWI,female,15-19,95972.059,58.6531
MWI,female,20-24,95557.033,53.8962
MWI,female,25-29,95002.846,49.1955
MWI,female,30-34,94310.13,44.5378
MWI,female,35-39,93414.023,39.94
MWI,female,40-44,92200.279,35.4312
MWI,female,45-49,90534.359,31.0349
MWI,female,50-54,88226.076,26.7779
MWI,female,55-59,84951.372,22.7087
MWI,female,60-64,80406.555,18.8433
MWI,female,65-69,73837.196,15.2844
MWI,female,70-74,64698.646,12.0737
MWI,female,75-79,52422.278,9.2916
MWI,female,80-84,37553.186,6.9622
MWI,female,85-89,22086.247,5.0951
MWI,female,90-94,9512.711,3.7425
MWI,female,95+,2680.539,2.7837
MWI,male,<1,100000.0,64.2714
MWI,male,1-4,96762.729,65.4171
MWI,male,5-9,95749.496,62.0929
MWI,male,10-14,95299.93,57.375
MWI,male,15-19,94922.328,52.5928
MWI,male,20-24,94211.757,47.9685
MWI,male,25-29,93127.117,43.497
MWI,male,30-34,91808.885,39.0845
MWI,male,35-39,90155.258,34.7537
MWI,male,40-44,87974.178,30.5505
MWI,male,45-49,85074.034,26.5029
MWI,male,50-54,81168.843,22.6519
MWI,male,55-59,75901.171,19.0429
MWI,male,60-64,69043.155,15.6755
MWI,male,65-69,60043.489,12.6354
MWI,male,70-74,48914.736,9.9252
MWI,male,75-79,35870.02,7.6084
MWI,male,80-84,22321.467,5.7219
MWI,male,85-89,10813.245,4.2738
MWI,male,90-94,3689.823,3.2343
MWI,male,95+,809.638,2.4736
MYS,female,<1,100000.0,79.5211
MYS,female,1-4,99559.173,78.8726
MYS,female,5-9,99447.944,74.9588
MYS,female,10-14,99372.898,70.0136
MYS,female,15-19,99292.416,65.0682
MYS,female,20-24,99155.269,60.1545
MYS,female,25-29,98984.872,55.2537
MYS,female,30-34,98775.469,50.3652
MYS,female,35-39,98457.765,45.5191
MYS,female,40-44,97978.619,40.7287
MYS,female,45-49,97235.768,36.0195
MYS,female,50-54,96094.426,31.4154
MYS,female,55-59,94205.129,26.9913
MYS,female,60-64,91325.758,22.759
MYS,female,65-69,87108.288,18.7314
MYS,female,70-74,80727.966,15.0035
MYS,female,75-79,71341.895,11.6206
MYS,female,80-84,55717.176,9.1447
MYS,female,85-89,39375.658,6.9081
MYS,female,90-94,22776.629,5.1324
MYS,female,95+,9872.047,3.8077
MYS,male,<1,100000.0,74.4476
MYS,male,1-4,99432.859,73.8715
MYS,male,5-9,99313.356,69.9581
MYS,male,10-14,99213.097,65.0264
MYS,male,15-19,99066.372,60.1184
MYS,male,20-24,98627.123,55.3737
MYS,male,25-29,98136.803,50.6384
MYS,male,30-34,97669.363,45.8683
MYS,male,35-39,97006.443,41.1636
MYS,male,40-44,96019.27,36.5595
MYS,male,45-49,94553.138,32.0852
MYS,male,50-54,92405.734,27.7691
MYS,male,55-59,89150.092,23.6857
MYS,male,60-64,84428.132,19.8638
MYS,male,65-69,78027.891,16.2764
MYS,male,70-74,69001.459,13.065
MYS,male,75-79,57546.273,10.1431
MYS,male,80-84,42081.301,7.9302
MYS,male,85-89,27131.595,5.9435
MYS,male,90-94,13704.196,4.4006
MYS,male,95+,4900.158,3.2656
NAM,female,<1,100000.0,71.4766
NAM,female,1-4,97632.46,72.2065
NAM,female,5-9,96738.34,68.8599
NAM,female,10-14,96401.237,64.0929
NAM,female,15-19,96136.733,59.2621
NAM,female,20-24,95713.194,54.5125
NAM,female,25-29,95125.837,49.833
NAM,female,30-34,94373.461,45.2095
NAM,female,35-39,93393.962,40.6563
NAM,female,40-44,92070.19,36.2032
NAM,female,45-49,90276.1,31.8706
NAM,female,50-54,87825.115,27.6866
NAM,female,55-59,84398.62,23.7041
NAM,female,60-64,79709.695,19.9437
NAM,female,65-69,73014.525,16.5303
NAM,female,70-74,64118.322,13.466
NAM,female,75-79,53163.634,10.7108
NAM,female,80-84,40640.333,8.2315
NAM,female,85-89,26975.595,6.1127
NAM,female,90-94,13996.036,4.5503
NAM,female,95+,5222.268,3.389
NAM,male,<1,100000.0,63.4536
NAM,male,1-4,97019.494,64.399
NAM,male,5-9,96009.413,61.0602
NAM,male,10-14,95585.285,56.321
NAM,male,15-19,95211.36,51.5318
NAM,male,20-24,94463.402,46.9176
NAM,male,25-29,93253.367,42.4924
NAM,male,30-34,91691.427,38.172
NAM,male,35-39,89674.964,33.9718
NAM,male,40-44,87014.992,29.9306
NAM,male,45-49,83583.051,26.0529
NAM,male,50-54,79157.938,22.3638
NAM,male,55-59,73482.771,18.8911
NAM,male,60-64,66433.702,15.6209
NAM,male,65-69,57492.014,12.648
NAM,male,70-74,46770.237,9.9608
NAM,male,75-79,34407.293,7.6255
NAM,male,80-84,21509.999,5.7082
NAM,male,85-89,10421.335,4.2412
NAM,male,90-94,3524.399,3.192
NAM,male,95+,754.255,2.4347
NER,female,<1,100000.0,62.4051
NER,female,1-4,94065.252,65.328
NER,female,5-9,88998.644,64.971
NER,female,10-14,88173.243,60.5607
NER,female,15-19,87642.391,55.9117
NER,female,20-24,86847.746,51.399
NER,female,25-29,85811.699,46.9885
NER,female,30-34,84629.625,42.6095
NER,female,35-39,83381.197,38.2096
NER,female,40-44,81948.512,33.8326
NER,female,45-49,80239.158,29.4988
NER,female,50-54,78183.507,25.2059
NER,female,55-59,75354.178,21.0536
NER,female,60-64,71477.367,17.0521
NER,female,65-69,65518.157,13.3597
NER,female,70-74,56598.349,10.0462
NER,female,75-79,43524.129,7.2738
NER,female,80-84,27288.979,5.0858
NER,female,85-89,11995.41,3.5322
NER,female,90-94,3115.166,2.3944
NER,female,95+,346.436,1.7558
NER,male,<1,100000.0,60.4875
NER,male,1-4,93292.462,63.8195
NER,male,5-9,88265.19,63.3829
NER,male,10-14,87610.5,58.8417
NER,male,15-19,87143.386,54.143
NER,male,20-24,86438.379,49.5625
NER,male,25-29,85360.579,45.1559
NER,male,30-34,84283.557,40.7008
NER,male,35-39,82990.669,36.2946
NER,male,40-44,81492.924,31.9144
NER,male,45-49,79499.128,27.6489
NER,male,50-54,76831.031,23.518
NER,male,55-59,73042.18,19.6009
NER,male,60-64,67770.287,15.9211
NER,male,65-69,60454.241,12.5302
NER,male,70-74,50635.477,9.4523
NER,male,75-79,37535.708,6.843
NER,male,80-84,22300.278,4.8014
NER,male,85-89,9202.147,3.2857
NER,male,90-94,2087.215,2.1963
NER,male,95+,182.942,1.612
NGA,female,<1,100000.0,54.939
NGA,female,1-4,93705.1,57.6136
NGA,female,5-9,90359.081,55.6714
NGA,female,10-14,86891.896,52.8036
NGA,female,15-19,85169.318,48.8238
NGA,female,20-24,83217.817,44.9072
NGA,female,25-29,80971.781,41.0828
NGA,female,30-34,78432.057,37.3303
NGA,female,35-39,75609.936,33.6291
NGA,female,40-44,72509.915,29.9581
NGA,female,45-49,69151.975,26.2908
NGA,female,50-54,65626.306,22.5666
NGA,female,55-59,61407.329,18.9394
NGA,female,60-64,56137.994,15.4731
NGA,female,65-69,49134.882,12.3054
NGA,female,70-74,39972.251,9.5303
NGA,female,75-79,28854.633,7.2209
NGA,female,80-84,17402.81,5.3406
NGA,female,85-89,7894.64,3.9392
NGA,female,90-94,2426.716,2.8504
NGA,female,95+,412.362,2.163
NGA,male,<1,100000.0,54.3266
NGA,male,1-4,92615.294,57.6381
NGA,male,5-9,89102.539,55.8363
NGA,male,10-14,86532.407,52.4291
NGA,male,15-19,85099.029,48.2715
NGA,male,20-24,83289.318,44.2618
NGA,male,25-29,80752.517,40.572
NGA,male,30-34,78169.939,36.8301
NGA,male,35-39,75507.046,33.04
NGA,male,40-44,72627.448,29.2489
NGA,male,45-49,69295.294,25.5325
NGA,male,50-54,65445.405,21.8831
NGA,male,55-59,60657.552,18.4066
NGA,male,60-64,54896.487,15.0671
NGA,male,65-69,47491.039,12.0108
NGA,male,70-74,38258.61,9.2865
NGA,male,75-79,27307.042,6.9898
NGA,male,80-84,16134.589,5.1193
NGA,male,85-89,7067.288,3.6741
NGA,male,90-94,1952.585,2.5826
NGA,male,95+,264.741,1.933
NIC,female,<1,100000.0,77.5772
NIC,female,1-4,99047.295,77.3222
NIC,female,5-9,98826.111,73.4916
NIC,female,10-14,98724.545,68.5648
NIC,female,15-19,98597.042,63.6499
NIC,female,20-24,98385.851,58.7809
NIC,female,25-29,98122.859,53.9315
NIC,female,30-34,97792.409,49.1051
NIC,female,35-39,97382.799,44.3006
NIC,female,40-44,96774.987,39.5621
