age,sex,country,population
<1,male,MNG,40603.600000000006
1-4,male,MNG,162414.4
5-9,male,MNG,200534.0
10-14,male,MNG,146476.0
15-19,male,MNG,110964.0
20-24,male,MNG,120369.0
25-29,male,MNG,135344.0
30-34,male,MNG,149842.0
35-39,male,MNG,123343.0
40-44,male,MNG,110102.0
45-49,male,MNG,94241.0
50-54,male,MNG,77997.0
55-59,male,MNG,63771.0
60-64,male,MNG,42582.0
65-69,male,MNG,22304.0
70-74,male,MNG,14008.0
75-79,male,MNG,10126.0
80-84,male,MNG,5506.0
85-89,male,MNG,2312.0
90-94,male,MNG,683.0
95+,male,MNG,131.0
all-a,male,MNG,1633653.0
<1,female,MOZ,521008.0
1-4,female,MOZ,2084032.0
5-9,female,MOZ,2295605.0
10-14,female,MOZ,1936614.0
15-19,female,MOZ,1665746.0
20-24,female,MOZ,1432284.0
25-29,female,MOZ,1190022.0
30-34,female,MOZ,989008.0
35-39,female,MOZ,807326.0
40-44,female,MOZ,646011.0
45-49,female,MOZ,514712.99999999994
50-54,female,MOZ,380746.0
55-59,female,MOZ,330059.0
60-64,female,MOZ,320801.0
65-69,female,MOZ,258139.0
70-74,female,MOZ,158384.0
75-79,female,MOZ,79249.0
80-84,female,MOZ,31863.0
85-89,female,MOZ,10295.0
90-94,female,MOZ,2590.0
95+,female,MOZ,444.0
all-a,female,MOZ,15654939.0
<1,male,MOZ,526254.0
1-4,male,MOZ,2105016.0
5-9,male,MOZ,2311333.0
10-14,male,MOZ,1939402.0
15-19,male,MOZ,1654314.0
20-24,male,MOZ,1399793.0
25-29,male,MOZ,1135126.0
30-34,male,MOZ,904974.0
35-39,male,MOZ,700317.0
40-44,male,MOZ,529679.0
45-49,male,MOZ,454106.0
50-54,male,MOZ,336745.0
55-59,male,MOZ,205201.0
60-64,male,MOZ,153630.0
65-69,male,MOZ,129098.99999999999
70-74,male,MOZ,91301.0
75-79,male,MOZ,57300.0
80-84,male,MOZ,25473.0
85-89,male,MOZ,7763.0
90-94,male,MOZ,1660.0
95+,male,MOZ,217.0
all-a,male,MOZ,14668703.0
<1,female,MRT,73905.40000000001
1-4,female,MRT,295621.6
5-9,female,MRT,329804.0
10-14,female,MRT,285824.0
15-19,female,MRT,240675.0
20-24,female,MRT,205231.0
25-29,female,MRT,175748.0
30-34,female,MRT,149481.0
35-39,female,MRT,124792.0
40-44,female,MRT,103464.0
45-49,female,MRT,85992.0
50-54,female,MRT,69575.0
55-59,female,MRT,55169.0
60-64,female,MRT,42434.0
65-69,female,MRT,30735.0
70-74,female,MRT,21527.0
75-79,female,MRT,13839.0
80-84,female,MRT,7669.0
85-89,female,MRT,3613.0
90-94,female,MRT,1282.0
95+,female,MRT,273.0
all-a,female,MRT,2316654.0
<1,male,MRT,75713.0
1-4,male,MRT,302852.0
5-9,male,MRT,339187.0
10-14,male,MRT,287692.0
15-19,male,MRT,232543.0
20-24,male,MRT,191220.0
25-29,male,MRT,159635.0
30-34,male,MRT,133310.0
35-39,male,MRT,108968.0
40-44,male,MRT,88773.0
45-49,male,MRT,75251.0
50-54,male,MRT,62198.0
55-59,male,MRT,50271.0
60-64,male,MRT,39206.0
65-69,male,MRT,28279.0
70-74,male,MRT,19326.0
75-79,male,MRT,12117.0
80-84,male,MRT,6479.0
85-89,male,MRT,2705.0
90-94,male,MRT,875.0
95+,male,MRT,172.0
all-a,male,MRT,2216772.0
<1,female,MUS,6217.200000000001
1-4,female,MUS,24868.8
5-9,female,MUS,34137.0
10-14,female,MUS,42113.0
15-19,female,MUS,46628.0
20-24,female,MUS,47476.0
25-29,female,MUS,51045.0
30-34,female,MUS,45846.0
35-39,female,MUS,47117.0
40-44,female,MUS,48774.0
45-49,female,MUS,41619.0
50-54,female,MUS,43751.0
55-59,female,MUS,44232.0
60-64,female,MUS,37296.0
65-69,female,MUS,30451.0
70-74,female,MUS,20977.0
75-79,female,MUS,12236.0
80-84,female,MUS,8164.0
85-89,female,MUS,4653.0
90-94,female,MUS,1904.0
95+,female,MUS,598.0
all-a,female,MUS,640103.0
<1,male,MUS,6165.6
1-4,male,MUS,24662.4
5-9,male,MUS,33607.0
10-14,male,MUS,41596.0
15-19,male,MUS,47977.0
20-24,male,MUS,50965.0
25-29,male,MUS,56024.0
30-34,male,MUS,50735.0
35-39,male,MUS,50799.0
40-44,male,MUS,50874.0
45-49,male,MUS,42885.0
50-54,male,MUS,44477.0
55-59,male,MUS,43656.0
60-64,male,MUS,36088.0
65-69,male,MUS,28041.0
70-74,male,MUS,17543.0
75-79,male,MUS,9506.0
80-84,male,MUS,5453.0
85-89,male,MUS,2506.0
90-94,male,MUS,903.0
95+,male,MUS,233.0
all-a,male,MUS,644696.0
<1,female,MWI,291873.2
1-4,female,MWI,1167492.8
5-9,female,MWI,1414853.0
10-14,female,MWI,1320231.0
15-19,female,MWI,1098963.0
20-24,female,MWI,921936.0
25-29,female,MWI,799268.0
30-34,female,MWI,706834.0
35-39,female,MWI,591039.0
40-44,female,MWI,400416.0
45-49,female,MWI,283339.0
50-54,female,MWI,246077.0
55-59,female,MWI,195234.0
60-64,female,MWI,134304.0
65-69,female,MWI,98399.0
70-74,female,MWI,87509.0
75-79,female,MWI,61848.0
80-84,female,MWI,36364.0
85-89,female,MWI,17153.0
90-94,female,MWI,6280.0
95+,female,MWI,1966.0
all-a,female,MWI,9881379.0
<1,male,MWI,292887.60000000003
1-4,male,MWI,1171550.4
5-9,male,MWI,1407399.0
10-14,male,MWI,1301569.0
15-19,male,MWI,1080917.0
20-24,male,MWI,897721.0
25-29,male,MWI,736232.0
30-34,male,MWI,607251.0
35-39,male,MWI,531681.0
40-44,male,MWI,414380.0
45-49,male,MWI,279972.0
50-54,male,MWI,192939.0
55-59,male,MWI,150006.0
60-64,male,MWI,113984.0
65-69,male,MWI,81035.0
70-74,male,MWI,62980.0
75-79,male,MWI,40996.0
80-84,male,MWI,21212.0
85-89,male,MWI,8542.0
90-94,male,MWI,2583.0
95+,male,MWI,666.0
all-a,male,MWI,9396503.0
<1,female,MYS,259353.80000000002
1-4,female,MYS,1037415.2
5-9,female,MYS,1336045.0
10-14,female,MYS,1308540.0
15-19,female,MYS,1402296.0
20-24,female,MYS,1377609.0
25-29,female,MYS,1380951.0
30-34,female,MYS,1390216.0
35-39,female,MYS,1276040.0
40-44,female,MYS,1046528.0
45-49,female,MYS,904333.0
50-54,female,MYS,799205.0
55-59,female,MYS,715593.0
60-64,female,MYS,584783.0
65-69,female,MYS,456355.0
70-74,female,MYS,308272.0
75-79,female,MYS,185511.0
80-84,female,MYS,111951.0
85-89,female,MYS,56029.0
90-94,female,MYS,22557.0
95+,female,MYS,7874.0
all-a,female,MYS,15967457.0
<1,male,MYS,271948.4
1-4,male,MYS,1087793.6
5-9,male,MYS,1451037.0
10-14,male,MYS,1420242.0
15-19,male,MYS,1577214.0
20-24,male,MYS,1639013.0
25-29,male,MYS,1690489.0
30-34,male,MYS,1650244.0
35-39,male,MYS,1506249.0
40-44,male,MYS,1203518.0
45-49,male,MYS,981560.0
50-54,male,MYS,833430.0
55-59,male,MYS,745531.0
60-64,male,MYS,598286.0
65-69,male,MYS,454949.0
70-74,male,MYS,295097.0
75-79,male,MYS,168682.0
80-84,male,MYS,94911.0
85-89,male,MYS,41142.0
90-94,male,MYS,14365.0
95+,male,MYS,3794.0
all-a,male,MYS,17729495.0
<1,female,NAM,37991.6
1-4,female,NAM,151966.4
5-9,female,NAM,167563.0
10-14,female,NAM,141739.0
15-19,female,NAM,127270.0
20-24,female,NAM,127405.0
25-29,female,NAM,127180.0
30-34,female,NAM,103694.0
35-39,female,NAM,85325.0
40-44,female,NAM,70012.0
45-49,female,NAM,58130.0
50-54,female,NAM,47728.0
55-59,female,NAM,41032.0
60-64,female,NAM,30727.0
65-69,female,NAM,22464.0
70-74,female,NAM,16378.0
75-79,female,NAM,10527.0
80-84,female,NAM,6042.0
85-89,female,NAM,2978.0
90-94,female,NAM,1139.0
95+,female,NAM,339.0
all-a,female,NAM,1377630.0
<1,male,NAM,37779.8
1-4,male,NAM,151119.2
5-9,male,NAM,165699.0
10-14,male,NAM,141676.0
15-19,male,NAM,128709.0
20-24,male,NAM,126053.0
25-29,male,NAM,121840.0
30-34,male,NAM,99184.0
35-39,male,NAM,81876.0
40-44,male,NAM,68665.0
45-49,male,NAM,55030.0
50-54,male,NAM,41704.0
55-59,male,NAM,31937.0
60-64,male,NAM,22555.0
65-69,male,NAM,15656.0
70-74,male,NAM,10529.0
75-79,male,NAM,6036.0
80-84,male,NAM,2761.0
85-89,male,NAM,981.0
90-94,male,NAM,252.0
95+,male,NAM,44.0
all-a,male,NAM,1310086.0
<1,female,NER,429697.4
1-4,female,NER,1718789.6
5-9,female,NER,1832160.0
10-14,female,NER,1546092.0
15-19,female,NER,1258177.0
20-24,female,NER,994295.0
25-29,female,NER,773578.0
30-34,female,NER,621070.0
35-39,female,NER,517128.00000000006
40-44,female,NER,421652.0
45-49,female,NER,344331.0
50-54,female,NER,286288.0
55-59,female,NER,235878.0
60-64,female,NER,184487.0
65-69,female,NER,135703.0
70-74,female,NER,95556.0
75-79,female,NER,57874.0
80-84,female,NER,23606.0
85-89,female,NER,6337.0
90-94,female,NER,897.0
95+,female,NER,48.0
all-a,female,NER,11483644.0
<1,male,NER,443390.2
1-4,male,NER,1773560.8
5-9,male,NER,1895469.0
10-14,male,NER,1601498.0
15-19,male,NER,1306096.0
20-24,male,NER,1034805.0000000001
25-29,male,NER,806717.0
30-34,male,NER,650653.0
35-39,male,NER,545413.0
40-44,male,NER,445550.0
45-49,male,NER,358428.0
50-54,male,NER,294798.0
55-59,male,NER,238460.0
60-64,male,NER,181120.0
65-69,male,NER,128901.99999999999
70-74,male,NER,77338.0
75-79,male,NER,41387.0
80-84,male,NER,15915.0
85-89,male,NER,3961.0
90-94,male,NER,480.0
95+,male,NER,13.0
all-a,male,NER,11843954.0
<1,female,NGA,3295762.4000000004
1-4,female,NGA,13183049.600000001
5-9,female,NGA,15224133.0
10-14,female,NGA,13224616.0
15-19,female,NGA,11179149.0
20-24,female,NGA,9156655.0
25-29,female,NGA,7698569.0
30-34,female,NGA,6600728.0
35-39,female,NGA,5809902.0
40-44,female,NGA,4882364.0
45-49,female,NGA,3825976.0
50-54,female,NGA,3027240.0
55-59,female,NGA,2446188.0
60-64,female,NGA,1925653.0
65-69,female,NGA,1421494.0
70-74,female,NGA,955559.0
75-79,female,NGA,568570.0
80-84,female,NGA,261815.99999999997
85-89,female,NGA,86567.0
90-94,female,NGA,18201.0
95+,female,NGA,2242.0
all-a,female,NGA,104794434.0
<1,male,NGA,3375967.8000000003
1-4,male,NGA,13503871.2
5-9,male,NGA,15634757.0
10-14,male,NGA,13698438.0
15-19,male,NGA,11599520.0
20-24,male,NGA,9495220.0
25-29,male,NGA,7940842.0
30-34,male,NGA,6752619.0
35-39,male,NGA,5938241.0
40-44,male,NGA,4982801.0
45-49,male,NGA,3863257.0
50-54,male,NGA,3011851.0
55-59,male,NGA,2353644.0
60-64,male,NGA,1799654.0
65-69,male,NGA,1290957.0
70-74,male,NGA,872540.0
75-79,male,NGA,519096.0
80-84,male,NGA,229391.0
85-89,male,NGA,70173.0
90-94,male,NGA,12442.0
95+,male,NGA,1115.0
all-a,male,NGA,106946397.0
<1,female,NIC,65751.2
1-4,female,NIC,263004.8
5-9,female,NIC,330561.0
10-14,female,NIC,324745.0
15-19,female,NIC,310672.0
20-24,female,NIC,305578.0
25-29,female,NIC,295569.0
30-34,female,NIC,270324.0
35-39,female,NIC,238951.0
40-44,female,NIC,204325.0
45-49,female,NIC,170182.0
50-54,female,NIC,139658.0
55-59,female,NIC,113042.0
60-64,female,NIC,89656.0
65-69,female,NIC,72433.0
70-74,female,NIC,50073.0
75-79,female,NIC,34758.0
80-84,female,NIC,22495.0
85-89,female,NIC,10759.0
90-94,female,NIC,3452.0
95+,female,NIC,568.0
all-a,female,NIC,3316557.0
<1,male,NIC,67793.8
1-4,male,NIC,271175.2
5-9,male,NIC,340307.0
10-14,male,NIC,333743.0
15-19,male,NIC,318888.0
20-24,male,NIC,312546.0
25-29,male,NIC,295519.0
30-34,male,NIC,258791.99999999997
35-39,male,NIC,220559.0
40-44,male,NIC,190046.0
45-49,male,NIC,159640.0
50-54,male,NIC,126907.0
55-59,male,NIC,96808.0
60-64,male,NIC,73295.0
65-69,male,NIC,56495.0
70-74,male,NIC,37975.0
75-79,male,NIC,25601.0
80-84,male,NIC,14891.0
85-89,male,NIC,5958.0
90-94,male,NIC,1508.0
95+,male,NIC,199.0
all-a,male,NIC,3208646.0
<1,female,NLD,85392.6
1-4,female,NLD,341570.4
5-9,female,NLD,450575.0
10-14,female,NLD,470019.0
15-19,female,NLD,519330.00000000006
20-24,female,NLD,549368.0
25-29,female,NLD,570958.0
30-34,female,NLD,554345.0
35-39,female,NLD,529930.0
40-44,female,NLD,515888.00000000006
45-49,female,NLD,601433.0
50-54,female,NLD,648481.0
55-59,female,NLD,640349.0
60-64,female,NLD,568001.0
65-69,female,NLD,503420.0
70-74,female,NLD,481577.0
75-79,female,NLD,336283.0
80-84,female,NLD,247346.0
85-89,female,NLD,161350.0
90-94,female,NLD,72747.0
95+,female,NLD,20689.0
all-a,female,NLD,8869052.0
<1,male,NLD,89769.20000000001
1-4,male,NLD,359076.8
5-9,male,NLD,473230.0
10-14,male,NLD,493740.0
15-19,male,NLD,543072.0
20-24,male,NLD,566277.0
25-29,male,NLD,589844.0
30-34,male,NLD,565717.0
35-39,male,NLD,534241.0
40-44,male,NLD,512434.99999999994
45-49,male,NLD,595301.0
50-54,male,NLD,653020.0
55-59,male,NLD,637472.0
60-64,male,NLD,559916.0
65-69,male,NLD,491449.0
70-74,male,NLD,454674.0
75-79,male,NLD,294600.0
80-84,male,NLD,186503.0
85-89,male,NLD,95157.0
90-94,male,NLD,31183.0
95+,male,NLD,5953.0
all-a,male,NLD,8732630.0
<1,female,NOR,28129.0
1-4,female,NOR,112516.0
5-9,female,NOR,153710.0
10-14,female,NOR,158180.0
15-19,female,NOR,154903.0
20-24,female,NOR,164361.0
25-29,female,NOR,181218.0
30-34,female,NOR,183162.0
35-39,female,NOR,172950.0
40-44,female,NOR,168825.0
45-49,female,NOR,183322.0
50-54,female,NOR,181150.0
55-59,female,NOR,162466.0
60-64,female,NOR,152406.0
65-69,female,NOR,138233.0
70-74,female,NOR,132043.0
75-79,female,NOR,93129.0
80-84,female,NOR,64196.0
85-89,female,NOR,44197.0
90-94,female,NOR,23559.0
95+,female,NOR,8322.0
all-a,female,NOR,2660977.0
<1,male,NOR,29881.2
1-4,male,NOR,119524.8
5-9,male,NOR,161573.0
10-14,male,NOR,166585.0
15-19,male,NOR,163718.0
20-24,male,NOR,176466.0
25-29,male,NOR,189691.0
30-34,male,NOR,191048.0
35-39,male,NOR,183370.0
40-44,male,NOR,178693.0
45-49,male,NOR,192827.0
50-54,male,NOR,190775.0
55-59,male,NOR,169430.0
60-64,male,NOR,154817.0
65-69,male,NOR,137043.0
70-74,male,NOR,127398.0
75-79,male,NOR,83247.0
80-84,male,NOR,49477.0
85-89,male,NOR,27451.0
90-94,male,NOR,10946.0
95+,male,NOR,2476.0
all-a,male,NOR,2706437.0
<1,female,NPL,277307.0
1-4,female,NPL,1109228.0
5-9,female,NPL,1402645.0
10-14,female,NPL,1473155.0
15-19,female,NPL,1568893.0
20-24,female,NPL,1542050.0
25-29,female,NPL,1350524.0
30-34,female,NPL,1143382.0
35-39,female,NPL,992484.0
40-44,female,NPL,836446.0
45-49,female,NPL,722930.0
50-54,female,NPL,607327.0
55-59,female,NPL,515238.00000000006
60-64,female,NPL,439738.0
65-69,female,NPL,368018.0
70-74,female,NPL,273585.0
75-79,female,NPL,173863.0
80-84,female,NPL,84553.0
85-89,female,NPL,31991.0
90-94,female,NPL,7442.0
95+,female,NPL,908.0
all-a,female,NPL,14921707.0
<1,male,NPL,294873.2
1-4,male,NPL,1179492.8
5-9,male,NPL,1486669.0
10-14,male,NPL,1528092.0
15-19,male,NPL,1572610.0
20-24,male,NPL,1451618.0
25-29,male,NPL,1116042.0
30-34,male,NPL,831608.0
35-39,male,NPL,752155.0
40-44,male,NPL,686765.0
45-49,male,NPL,627396.0
50-54,male,NPL,540895.0
55-59,male,NPL,487702.0
60-64,male,NPL,418622.0
65-69,male,NPL,334957.0
70-74,male,NPL,237625.0
75-79,male,NPL,142317.0
80-84,male,NPL,62329.0
85-89,male,NPL,20832.0
90-94,male,NPL,4025.0000000000005
95+,male,NPL,390.0
all-a,male,NPL,13777015.0
<1,female,NZL,29747.4
1-4,female,NZL,118989.6
5-9,female,NZL,159955.0
10-14,female,NZL,158816.0
15-19,female,NZL,154806.0
20-24,female,NZL,163104.0
25-29,female,NZL,185745.0
30-34,female,NZL,182622.0
35-39,female,NZL,165575.0
40-44,female,NZL,154637.0
45-49,female,NZL,169895.0
50-54,female,NZL,165435.0
55-59,female,NZL,166602.0
60-64,female,NZL,146910.0
65-69,female,NZL,125106.0
70-74,female,NZL,106552.0
75-79,female,NZL,75823.0
80-84,female,NZL,51894.0
85-89,female,NZL,32768.0
90-94,female,NZL,16409.0
95+,female,NZL,4974.0
all-a,female,NZL,2536365.0
<1,male,NZL,31399.600000000002
1-4,male,NZL,125598.4
5-9,male,NZL,168557.0
10-14,male,NZL,168200.0
15-19,male,NZL,163298.0
20-24,male,NZL,175410.0
25-29,male,NZL,194022.0
30-34,male,NZL,180716.0
35-39,male,NZL,162727.0
40-44,male,NZL,150671.0
45-49,male,NZL,162359.0
50-54,male,NZL,158075.0
55-59,male,NZL,156956.0
60-64,male,NZL,138315.0
65-69,male,NZL,118648.0
70-74,male,NZL,100571.0
75-79,male,NZL,67990.0
80-84,male,NZL,42276.0
85-89,male,NZL,23311.0
90-94,male,NZL,9168.0
95+,male,NZL,1876.0
all-a,male,NZL,2500144.0
<1,female,OMN,43431.200000000004
1-4,female,OMN,173724.8
5-9,female,OMN,191772.0
10-14,female,OMN,145130.0
15-19,female,OMN,119302.0
20-24,female,OMN,133637.0
25-29,female,OMN,176125.0
30-34,female,OMN,187073.0
35-39,female,OMN,154209.0
40-44,female,OMN,115543.0
45-49,female,OMN,73097.0
50-54,female,OMN,50151.0
55-59,female,OMN,40174.0
60-64,female,OMN,30429.0
65-69,female,OMN,22543.0
70-74,female,OMN,16111.999999999998
75-79,female,OMN,10827.0
80-84,female,OMN,6499.0
85-89,female,OMN,3245.0
90-94,female,OMN,1257.0
95+,female,OMN,398.0
all-a,female,OMN,1694679.0
<1,male,OMN,45120.600000000006
1-4,male,OMN,180482.4
5-9,male,OMN,198891.0
10-14,male,OMN,150873.0
15-19,male,OMN,124053.0
20-24,male,OMN,201434.0
25-29,male,OMN,419991.0
30-34,male,OMN,475055.0
35-39,male,OMN,373129.0
40-44,male,OMN,250761.0
45-49,male,OMN,169762.0
50-54,male,OMN,110918.0
55-59,male,OMN,71790.0
60-64,male,OMN,45474.0
65-69,male,OMN,23275.0
70-74,male,OMN,15930.0
75-79,male,OMN,10249.0
80-84,male,OMN,5702.0
85-89,male,OMN,2577.0
90-94,male,OMN,852.0
95+,male,OMN,205.0
all-a,male,OMN,2876524.0
<1,female,PAK,3017871.2
1-4,female,PAK,12071484.8
5-9,female,PAK,14725361.0
10-14,female,PAK,13298719.0
15-19,female,PAK,11890067.0
20-24,female,PAK,10451666.0
25-29,female,PAK,9085796.0
30-34,female,PAK,7876719.0
35-39,female,PAK,6668441.0
40-44,female,PAK,5372240.0
45-49,female,PAK,4531795.0
50-54,female,PAK,3913941.0
55-59,female,PAK,3392925.0
60-64,female,PAK,2719316.0
65-69,female,PAK,1950237.0
70-74,female,PAK,1393275.0
75-79,female,PAK,899219.0
80-84,female,PAK,447289.0
85-89,female,PAK,165927.0
90-94,female,PAK,38992.0
95+,female,PAK,4855.0
all-a,female,PAK,113916136.0
<1,male,PAK,3158923.4000000004
1-4,male,PAK,12635693.6
5-9,male,PAK,15433737.0
10-14,male,PAK,14089032.0
15-19,male,PAK,12693662.0
20-24,male,PAK,11232075.0
25-29,male,PAK,9760199.0
30-34,male,PAK,8321296.0
35-39,male,PAK,6934154.0
40-44,male,PAK,5556723.0
45-49,male,PAK,4632224.0
50-54,male,PAK,3963965.0
55-59,male,PAK,3375543.0
60-64,male,PAK,2633280.0
65-69,male,PAK,1811924.0
70-74,male,PAK,1267034.0
75-79,male,PAK,809922.0
80-84,male,PAK,384379.0
85-89,male,PAK,135391.0
90-94,male,PAK,27690.0
95+,male,PAK,2841.0
all-a,male,PAK,118859688.0
<1,female,PAN,37252.4
1-4,female,PAN,149009.6
5-9,female,PAN,187451.0
10-14,female,PAN,179074.0
15-19,female,PAN,173601.0
20-24,female,PAN,169355.0
25-29,female,PAN,164603.0
30-34,female,PAN,159247.0
35-39,female,PAN,149948.0
40-44,female,PAN,138064.0
45-49,female,PAN,131623.0
50-54,female,PAN,118879.0
55-59,female,PAN,101229.0
60-64,female,PAN,80333.0
65-69,female,PAN,63966.0
70-74,female,PAN,48123.0
75-79,female,PAN,35317.0
80-84,female,PAN,23791.0
85-89,female,PAN,13178.0
90-94,female,PAN,5233.0
95+,female,PAN,1673.0
all-a,female,PAN,2130950.0
<1,male,PAN,39384.0
1-4,male,PAN,157536.0
5-9,male,PAN,196561.0
10-14,male,PAN,187150.0
15-19,male,PAN,181207.0
20-24,male,PAN,175273.0
25-29,male,PAN,168249.0
30-34,male,PAN,162165.0
35-39,male,PAN,151650.0
40-44,male,PAN,138608.0
45-49,male,PAN,130488.0
50-54,male,PAN,116134.0
55-59,male,PAN,97183.0
60-64,male,PAN,76371.0
65-69,male,PAN,59139.0
70-74,male,PAN,42194.0
75-79,male,PAN,28858.0
80-84,male,PAN,17442.0
85-89,male,PAN,7876.0
90-94,male,PAN,2370.0
95+,male,PAN,440.0
all-a,male,PAN,2136278.0
<1,female,PER,265680.2
1-4,female,PER,1062720.8
5-9,female,PER,1372845.0
10-14,female,PER,1423674.0
15-19,female,PER,1382140.0
20-24,female,PER,1386271.0
25-29,female,PER,1389388.0
30-34,female,PER,1315148.0
35-39,female,PER,1175743.0
40-44,female,PER,1061509.0
45-49,female,PER,953655.0
50-54,female,PER,811025.0
55-59,female,PER,693036.0
60-64,female,PER,588656.0
65-69,female,PER,489418.0
70-74,female,PER,376046.0
75-79,female,PER,265123.0
80-84,female,PER,186305.0
85-89,female,PER,113528.0
90-94,female,PER,51020.0
95+,female,PER,19309.0
all-a,female,PER,16382240.0
<1,male,PER,275497.4
1-4,male,PER,1101989.6
5-9,male,PER,1422278.0
10-14,male,PER,1468189.0
15-19,male,PER,1404659.0
20-24,male,PER,1363228.0
25-29,male,PER,1343808.0
30-34,male,PER,1286876.0
35-39,male,PER,1160073.0
40-44,male,PER,1065988.0
45-49,male,PER,973500.0
50-54,male,PER,826751.0
55-59,male,PER,686363.0
60-64,male,PER,566381.0
65-69,male,PER,456974.0
70-74,male,PER,346062.0
75-79,male,PER,240240.0
80-84,male,PER,160440.0
85-89,male,PER,86807.0
90-94,male,PER,32357.999999999996
95+,male,PER,9225.0
all-a,male,PER,16277687.0
<1,female,PHL,1119961.8
1-4,female,PHL,4479847.2
5-9,female,PHL,5785720.0
10-14,female,PHL,5645618.0
15-19,female,PHL,5419518.0
20-24,female,PHL,5210466.0
25-29,female,PHL,4792944.0
30-34,female,PHL,4160261.9999999995
35-39,female,PHL,3688026.0
40-44,female,PHL,3226233.0
45-49,female,PHL,2830740.0
50-54,female,PHL,2525102.0
55-59,female,PHL,2166468.0
60-64,female,PHL,1762212.0
65-69,female,PHL,1286647.0
70-74,female,PHL,844438.0
75-79,female,PHL,499030.0
80-84,female,PHL,286954.0
85-89,female,PHL,115529.0
90-94,female,PHL,29437.0
95+,female,PHL,4765.0
all-a,female,PHL,55879918.0
<1,male,PHL,1154275.8
1-4,male,PHL,4617103.2
5-9,male,PHL,5978873.0
10-14,male,PHL,5802570.0
15-19,male,PHL,5500002.0
20-24,male,PHL,5292529.0
25-29,male,PHL,4912514.0
30-34,male,PHL,4301371.0
35-39,male,PHL,3766307.0
40-44,male,PHL,3270127.0
45-49,male,PHL,2841317.0
50-54,male,PHL,2456691.0
55-59,male,PHL,2046822.0
60-64,male,PHL,1571134.0
65-69,male,PHL,1058922.0
70-74,male,PHL,586914.0
75-79,male,PHL,257732.00000000003
80-84,male,PHL,126372.0
85-89,male,PHL,45150.0
90-94,male,PHL,9912.0
95+,male,PHL,1398.0
all-a,male,PHL,55598036.0
<1,female,PNG,115769.40000000001
1-4,female,PNG,463077.6
5-9,female,PNG,542813.0
10-14,female,PNG,500071.0
15-19,female,PNG,465949.0
20-24,female,PNG,433487.0
25-29,female,PNG,405321.0
30-34,female,PNG,375356.0
35-39,female,PNG,326344.0
40-44,female,PNG,280592.0
45-49,female,PNG,232141.0
50-54,female,PNG,183271.0
55-59,female,PNG,136965.0
60-64,female,PNG,94016.0
65-69,female,PNG,63295.0
70-74,female,PNG,39182.0
75-79,female,PNG,22881.0
80-84,female,PNG,10928.0
85-89,female,PNG,3977.0
90-94,female,PNG,1103.0
95+,female,PNG,247.0
all-a,female,PNG,4696786.0
<1,male,PNG,124185.6
1-4,male,PNG,496742.4
5-9,male,PNG,589917.0
10-14,male,PNG,553214.0
15-19,male,PNG,517907.00000000006
20-24,male,PNG,473505.0
25-29,male,PNG,428761.0
30-34,male,PNG,377057.0
35-39,male,PNG,318399.0
40-44,male,PNG,275996.0
45-49,male,PNG,235062.0
50-54,male,PNG,197132.0
55-59,male,PNG,159875.0
60-64,male,PNG,113547.0
65-69,male,PNG,72790.0
70-74,male,PNG,44971.0
75-79,male,PNG,23934.0
80-84,male,PNG,10795.0
85-89,male,PNG,3874.0
90-94,male,PNG,1116.0
95+,male,PNG,263.0
all-a,male,PNG,5019043.0
<1,female,POL,185513.80000000002
1-4,female,POL,742055.2
5-9,female,POL,978654.0
10-14,female,POL,974688.0
15-19,female,POL,868197.0
20-24,female,POL,1022441.0
25-29,female,POL,1237182.0
30-34,female,POL,1455660.0
35-39,female,POL,1592428.0
40-44,female,POL,1482549.0
45-49,female,POL,1282735.0
50-54,female,POL,1118576.0
55-59,female,POL,1222447.0
60-64,female,POL,1414269.0
65-69,female,POL,1348813.0
70-74,female,POL,992491.0
75-79,female,POL,612557.0
80-84,female,POL,578956.0
85-89,female,POL,364905.0
90-94,female,POL,151753.0
95+,female,POL,44786.0
all-a,female,POL,19671656.0
<1,male,POL,195901.2
1-4,male,POL,783604.8
5-9,male,POL,1030887.9999999999
10-14,male,POL,1024993.9999999999
15-19,male,POL,910038.0
20-24,male,POL,1070280.0
25-29,male,POL,1297490.0
30-34,male,POL,1514934.0
35-39,male,POL,1649791.0
40-44,male,POL,1523261.0
45-49,male,POL,1300798.0
50-54,male,POL,1109465.0
55-59,male,POL,1162075.0
60-64,male,POL,1253634.0
65-69,male,POL,1094946.0
70-74,male,POL,728177.0
75-79,male,POL,378327.0
80-84,male,POL,298754.0
85-89,male,POL,155735.0
90-94,male,POL,53702.0
95+,male,POL,10499.0
all-a,male,POL,18547294.0
<1,female,PRI,11276.6
1-4,female,PRI,45106.4
5-9,female,PRI,74071.0
10-14,female,PRI,87918.0
