country,sex,cause,age,source_country,death_rate_per_1000
AUS,male,T2DM,45-49,AUS,0.0666
AUS,male,T2DM,5-9,AUS,0.0
AUS,male,T2DM,50-54,AUS,0.1036
AUS,male,T2DM,55-59,AUS,0.1444
AUS,male,T2DM,60-64,AUS,0.2717
AUS,male,T2DM,65-69,AUS,0.3721
AUS,male,T2DM,70-74,AUS,0.7261
AUS,male,T2DM,75-79,AUS,1.0414
AUS,male,T2DM,80-84,AUS,1.9380000000000002
AUS,male,T2DM,85-89,AUS,3.9227
AUS,male,T2DM,90-94,AUS,3.9227
AUS,male,T2DM,95+,AUS,3.9227
AUS,male,T2DM,<1,AUS,0.0004
AUT,female,CHD,1-4,AUT,0.0
AUT,female,CHD,10-14,AUT,0.0
AUT,female,CHD,15-19,AUT,0.0
AUT,female,CHD,20-24,AUT,0.0052
AUT,female,CHD,25-29,AUT,0.0
AUT,female,CHD,30-34,AUT,0.0034999999999999996
AUT,female,CHD,35-39,AUT,0.011399999999999999
AUT,female,CHD,40-44,AUT,0.0605
AUT,female,CHD,45-49,AUT,0.0512
AUT,female,CHD,5-9,AUT,0.0
AUT,female,CHD,50-54,AUT,0.09480000000000001
AUT,female,CHD,55-59,AUT,0.2493
AUT,female,CHD,60-64,AUT,0.44789999999999996
AUT,female,CHD,65-69,AUT,0.8634999999999999
AUT,female,CHD,70-74,AUT,1.7856
AUT,female,CHD,75-79,AUT,3.8611
AUT,female,CHD,80-84,AUT,7.7188
AUT,female,CHD,85-89,AUT,37.9258
AUT,female,CHD,90-94,AUT,37.9258
AUT,female,CHD,95+,AUT,37.9258
AUT,female,CHD,<1,AUT,0.0
AUT,female,CKD,1-4,AUT,0.0013
AUT,female,CKD,10-14,AUT,0.0
AUT,female,CKD,15-19,AUT,0.0
AUT,female,CKD,20-24,AUT,0.0043
AUT,female,CKD,25-29,AUT,0.0
AUT,female,CKD,30-34,AUT,0.0005
AUT,female,CKD,35-39,AUT,0.0006
AUT,female,CKD,40-44,AUT,0.0102
AUT,female,CKD,45-49,AUT,0.0068000000000000005
AUT,female,CKD,5-9,AUT,0.0
AUT,female,CKD,50-54,AUT,0.0056
AUT,female,CKD,55-59,AUT,0.0238
AUT,female,CKD,60-64,AUT,0.0586
AUT,female,CKD,65-69,AUT,0.1011
AUT,female,CKD,70-74,AUT,0.19669999999999999
AUT,female,CKD,75-79,AUT,0.5091
AUT,female,CKD,80-84,AUT,1.4037
AUT,female,CKD,85-89,AUT,6.8254
AUT,female,CKD,90-94,AUT,6.8254
AUT,female,CKD,95+,AUT,6.8254
AUT,female,CKD,<1,AUT,0.0218
AUT,female,CRC,1-4,AUT,0.0
AUT,female,CRC,10-14,AUT,0.0
AUT,female,CRC,15-19,AUT,0.0
AUT,female,CRC,20-24,AUT,0.0
AUT,female,CRC,25-29,AUT,0.0070999999999999995
AUT,female,CRC,30-34,AUT,0.0036
AUT,female,CRC,35-39,AUT,0.0070999999999999995
AUT,female,CRC,40-44,AUT,0.040999999999999995
AUT,female,CRC,45-49,AUT,0.049400000000000006
AUT,female,CRC,5-9,AUT,0.0
AUT,female,CRC,50-54,AUT,0.0775
AUT,female,CRC,55-59,AUT,0.10369999999999999
AUT,female,CRC,60-64,AUT,0.22760000000000002
AUT,female,CRC,65-69,AUT,0.2772
AUT,female,CRC,70-74,AUT,0.48219999999999996
AUT,female,CRC,75-79,AUT,0.7548999999999999
AUT,female,CRC,80-84,AUT,1.1338
AUT,female,CRC,85-89,AUT,2.1621
AUT,female,CRC,90-94,AUT,2.1621
AUT,female,CRC,95+,AUT,2.1621
AUT,female,CRC,<1,AUT,0.0
AUT,female,HaemorrhagicStroke,1-4,AUT,0.0002
AUT,female,HaemorrhagicStroke,10-14,AUT,0.0
AUT,female,HaemorrhagicStroke,15-19,AUT,0.0
AUT,female,HaemorrhagicStroke,20-24,AUT,0.0078000000000000005
AUT,female,HaemorrhagicStroke,25-29,AUT,0.0034999999999999996
AUT,female,HaemorrhagicStroke,30-34,AUT,0.009899999999999999
AUT,female,HaemorrhagicStroke,35-39,AUT,0.0128
AUT,female,HaemorrhagicStroke,40-44,AUT,0.026699999999999998
AUT,female,HaemorrhagicStroke,45-49,AUT,0.025099999999999997
AUT,female,HaemorrhagicStroke,5-9,AUT,0.0
AUT,female,HaemorrhagicStroke,50-54,AUT,0.0863
AUT,female,HaemorrhagicStroke,55-59,AUT,0.0889
AUT,female,HaemorrhagicStroke,60-64,AUT,0.14980000000000002
AUT,female,HaemorrhagicStroke,65-69,AUT,0.25780000000000003
AUT,female,HaemorrhagicStroke,70-74,AUT,0.3423
AUT,female,HaemorrhagicStroke,75-79,AUT,0.8112
AUT,female,HaemorrhagicStroke,80-84,AUT,1.1518000000000002
AUT,female,HaemorrhagicStroke,85-89,AUT,2.6976999999999998
AUT,female,HaemorrhagicStroke,90-94,AUT,2.6976999999999998
AUT,female,HaemorrhagicStroke,95+,AUT,2.6976999999999998
AUT,female,HaemorrhagicStroke,<1,AUT,0.0015
AUT,female,StomachCancer,1-4,AUT,0.0
AUT,female,StomachCancer,10-14,AUT,0.0
AUT,female,StomachCancer,15-19,AUT,0.0
AUT,female,StomachCancer,20-24,AUT,0.0045000000000000005
AUT,female,StomachCancer,25-29,AUT,0.0
AUT,female,StomachCancer,30-34,AUT,0.0108
AUT,female,StomachCancer,35-39,AUT,0.010700000000000001
AUT,female,StomachCancer,40-44,AUT,0.0037
AUT,female,StomachCancer,45-49,AUT,0.019799999999999998
AUT,female,StomachCancer,5-9,AUT,0.0
AUT,female,StomachCancer,50-54,AUT,0.0248
AUT,female,StomachCancer,55-59,AUT,0.06709999999999999
AUT,female,StomachCancer,60-64,AUT,0.09179999999999999
AUT,female,StomachCancer,65-69,AUT,0.1363
AUT,female,StomachCancer,70-74,AUT,0.1421
AUT,female,StomachCancer,75-79,AUT,0.2516
AUT,female,StomachCancer,80-84,AUT,0.3408
AUT,female,StomachCancer,85-89,AUT,0.7004
AUT,female,StomachCancer,90-94,AUT,0.7004
AUT,female,StomachCancer,95+,AUT,0.7004
AUT,female,StomachCancer,<1,AUT,0.0
AUT,female,Stroke,1-4,AUT,0.0001
AUT,female,Stroke,10-14,AUT,0.0
AUT,female,Stroke,15-19,AUT,0.0
AUT,female,Stroke,20-24,AUT,0.0008
AUT,female,Stroke,25-29,AUT,0.0003
AUT,female,Stroke,30-34,AUT,0.0009
AUT,female,Stroke,35-39,AUT,0.0014000000000000002
AUT,female,Stroke,40-44,AUT,0.0029
AUT,female,Stroke,45-49,AUT,0.0023
AUT,female,Stroke,5-9,AUT,0.0
AUT,female,Stroke,50-54,AUT,0.0097
AUT,female,Stroke,55-59,AUT,0.0128
AUT,female,Stroke,60-64,AUT,0.04650000000000001
AUT,female,Stroke,65-69,AUT,0.10830000000000001
AUT,female,Stroke,70-74,AUT,0.34049999999999997
AUT,female,Stroke,75-79,AUT,0.7827
AUT,female,Stroke,80-84,AUT,2.1836
AUT,female,Stroke,85-89,AUT,8.446900000000001
AUT,female,Stroke,90-94,AUT,8.446900000000001
AUT,female,Stroke,95+,AUT,8.446900000000001
AUT,female,Stroke,<1,AUT,0.0002
AUT,female,T2DM,1-4,AUT,0.0002
AUT,female,T2DM,10-14,AUT,0.0
AUT,female,T2DM,15-19,AUT,0.0
AUT,female,T2DM,20-24,AUT,0.0
AUT,female,T2DM,25-29,AUT,0.0
AUT,female,T2DM,30-34,AUT,0.0031
AUT,female,T2DM,35-39,AUT,0.0029
AUT,female,T2DM,40-44,AUT,0.012
AUT,female,T2DM,45-49,AUT,0.0
AUT,female,T2DM,5-9,AUT,0.0
AUT,female,T2DM,50-54,AUT,0.009399999999999999
AUT,female,T2DM,55-59,AUT,0.0392
AUT,female,T2DM,60-64,AUT,0.0834
AUT,female,T2DM,65-69,AUT,0.16829999999999998
AUT,female,T2DM,70-74,AUT,0.358
AUT,female,T2DM,75-79,AUT,0.6113000000000001
AUT,female,T2DM,80-84,AUT,1.5241999999999998
AUT,female,T2DM,85-89,AUT,3.7611000000000003
AUT,female,T2DM,90-94,AUT,3.7611000000000003
AUT,female,T2DM,95+,AUT,3.7611000000000003
AUT,female,T2DM,<1,AUT,0.0002
AUT,male,CHD,1-4,AUT,0.0
AUT,male,CHD,10-14,AUT,0.0
AUT,male,CHD,15-19,AUT,0.0008
AUT,male,CHD,20-24,AUT,0.0015
AUT,male,CHD,25-29,AUT,0.0070999999999999995
AUT,male,CHD,30-34,AUT,0.033
AUT,male,CHD,35-39,AUT,0.061399999999999996
AUT,male,CHD,40-44,AUT,0.17579999999999998
AUT,male,CHD,45-49,AUT,0.3505
AUT,male,CHD,5-9,AUT,0.0
AUT,male,CHD,50-54,AUT,0.5542
AUT,male,CHD,55-59,AUT,0.9818000000000001
AUT,male,CHD,60-64,AUT,1.7294
AUT,male,CHD,65-69,AUT,2.7392000000000003
AUT,male,CHD,70-74,AUT,4.694
AUT,male,CHD,75-79,AUT,7.8739
AUT,male,CHD,80-84,AUT,14.6171
AUT,male,CHD,85-89,AUT,43.193999999999996
AUT,male,CHD,90-94,AUT,43.193999999999996
AUT,male,CHD,95+,AUT,43.193999999999996
AUT,male,CHD,<1,AUT,0.0
AUT,male,CKD,1-4,AUT,0.0011
AUT,male,CKD,10-14,AUT,0.0
AUT,male,CKD,15-19,AUT,0.0
AUT,male,CKD,20-24,AUT,0.0003
AUT,male,CKD,25-29,AUT,0.0004
AUT,male,CKD,30-34,AUT,0.0039000000000000003
AUT,male,CKD,35-39,AUT,0.0045
AUT,male,CKD,40-44,AUT,0.0049
AUT,male,CKD,45-49,AUT,0.0016
AUT,male,CKD,5-9,AUT,0.0
AUT,male,CKD,50-54,AUT,0.0246
AUT,male,CKD,55-59,AUT,0.0358
AUT,male,CKD,60-64,AUT,0.0687
AUT,male,CKD,65-69,AUT,0.2091
AUT,male,CKD,70-74,AUT,0.3952
AUT,male,CKD,75-79,AUT,0.9354
AUT,male,CKD,80-84,AUT,1.8755
AUT,male,CKD,85-89,AUT,6.291399999999999
AUT,male,CKD,90-94,AUT,6.291399999999999
AUT,male,CKD,95+,AUT,6.291399999999999
AUT,male,CKD,<1,AUT,0.0229
AUT,male,CRC,1-4,AUT,0.0
AUT,male,CRC,10-14,AUT,0.0
AUT,male,CRC,15-19,AUT,0.0
AUT,male,CRC,20-24,AUT,0.0
AUT,male,CRC,25-29,AUT,0.0
AUT,male,CRC,30-34,AUT,0.008199999999999999
AUT,male,CRC,35-39,AUT,0.0144
AUT,male,CRC,40-44,AUT,0.0252
AUT,male,CRC,45-49,AUT,0.0633
AUT,male,CRC,5-9,AUT,0.0
AUT,male,CRC,50-54,AUT,0.13140000000000002
AUT,male,CRC,55-59,AUT,0.19690000000000002
AUT,male,CRC,60-64,AUT,0.38049999999999995
AUT,male,CRC,65-69,AUT,0.6967
AUT,male,CRC,70-74,AUT,0.9393
AUT,male,CRC,75-79,AUT,1.7457
AUT,male,CRC,80-84,AUT,1.9554
AUT,male,CRC,85-89,AUT,3.7908
AUT,male,CRC,90-94,AUT,3.7908
AUT,male,CRC,95+,AUT,3.7908
AUT,male,CRC,<1,AUT,0.0
AUT,male,HaemorrhagicStroke,1-4,AUT,0.0003
AUT,male,HaemorrhagicStroke,10-14,AUT,0.0040999999999999995
AUT,male,HaemorrhagicStroke,15-19,AUT,0.009399999999999999
AUT,male,HaemorrhagicStroke,20-24,AUT,0.0091
AUT,male,HaemorrhagicStroke,25-29,AUT,0.0034000000000000002
AUT,male,HaemorrhagicStroke,30-34,AUT,0.0072
AUT,male,HaemorrhagicStroke,35-39,AUT,0.016399999999999998
AUT,male,HaemorrhagicStroke,40-44,AUT,0.0434
AUT,male,HaemorrhagicStroke,45-49,AUT,0.0496
AUT,male,HaemorrhagicStroke,5-9,AUT,0.0
AUT,male,HaemorrhagicStroke,50-54,AUT,0.0639
AUT,male,HaemorrhagicStroke,55-59,AUT,0.1266
AUT,male,HaemorrhagicStroke,60-64,AUT,0.1887
AUT,male,HaemorrhagicStroke,65-69,AUT,0.3035
AUT,male,HaemorrhagicStroke,70-74,AUT,0.5552
AUT,male,HaemorrhagicStroke,75-79,AUT,0.958
AUT,male,HaemorrhagicStroke,80-84,AUT,1.2031
AUT,male,HaemorrhagicStroke,85-89,AUT,2.7436000000000003
AUT,male,HaemorrhagicStroke,90-94,AUT,2.7436000000000003
AUT,male,HaemorrhagicStroke,95+,AUT,2.7436000000000003
AUT,male,HaemorrhagicStroke,<1,AUT,0.0014000000000000002
AUT,male,StomachCancer,1-4,AUT,0.0
AUT,male,StomachCancer,10-14,AUT,0.0
AUT,male,StomachCancer,15-19,AUT,0.0
AUT,male,StomachCancer,20-24,AUT,0.0
AUT,male,StomachCancer,25-29,AUT,0.0
AUT,male,StomachCancer,30-34,AUT,0.008199999999999999
AUT,male,StomachCancer,35-39,AUT,0.0108
AUT,male,StomachCancer,40-44,AUT,0.0168
AUT,male,StomachCancer,45-49,AUT,0.037200000000000004
AUT,male,StomachCancer,5-9,AUT,0.0
AUT,male,StomachCancer,50-54,AUT,0.059500000000000004
AUT,male,StomachCancer,55-59,AUT,0.0875
AUT,male,StomachCancer,60-64,AUT,0.1294
AUT,male,StomachCancer,65-69,AUT,0.19760000000000003
AUT,male,StomachCancer,70-74,AUT,0.4068
AUT,male,StomachCancer,75-79,AUT,0.5589
AUT,male,StomachCancer,80-84,AUT,0.6746
AUT,male,StomachCancer,85-89,AUT,1.2056
AUT,male,StomachCancer,90-94,AUT,1.2056
AUT,male,StomachCancer,95+,AUT,1.2056
AUT,male,StomachCancer,<1,AUT,0.0
AUT,male,Stroke,1-4,AUT,0.0001
AUT,male,Stroke,10-14,AUT,0.0003
AUT,male,Stroke,15-19,AUT,0.0008
AUT,male,Stroke,20-24,AUT,0.0008
AUT,male,Stroke,25-29,AUT,0.0003
AUT,male,Stroke,30-34,AUT,0.0006
AUT,male,Stroke,35-39,AUT,0.0017000000000000001
AUT,male,Stroke,40-44,AUT,0.0062
AUT,male,Stroke,45-49,AUT,0.0078000000000000005
AUT,male,Stroke,5-9,AUT,0.0
AUT,male,Stroke,50-54,AUT,0.015600000000000001
AUT,male,Stroke,55-59,AUT,0.042300000000000004
AUT,male,Stroke,60-64,AUT,0.1253
AUT,male,Stroke,65-69,AUT,0.2413
AUT,male,Stroke,70-74,AUT,0.72
AUT,male,Stroke,75-79,AUT,1.3074000000000001
AUT,male,Stroke,80-84,AUT,2.8081
AUT,male,Stroke,85-89,AUT,8.2225
AUT,male,Stroke,90-94,AUT,8.2225
AUT,male,Stroke,95+,AUT,8.2225
AUT,male,Stroke,<1,AUT,0.0002
AUT,male,T2DM,1-4,AUT,0.0002
AUT,male,T2DM,10-14,AUT,0.0
AUT,male,T2DM,15-19,AUT,0.0
AUT,male,T2DM,20-24,AUT,0.0096
AUT,male,T2DM,25-29,AUT,0.006999999999999999
AUT,male,T2DM,30-34,AUT,0.0
AUT,male,T2DM,35-39,AUT,0.0063
AUT,male,T2DM,40-44,AUT,0.0066
AUT,male,T2DM,45-49,AUT,0.009000000000000001
AUT,male,T2DM,5-9,AUT,0.0
AUT,male,T2DM,50-54,AUT,0.0354
AUT,male,T2DM,55-59,AUT,0.0935
AUT,male,T2DM,60-64,AUT,0.2746
AUT,male,T2DM,65-69,AUT,0.4525
AUT,male,T2DM,70-74,AUT,0.8315
AUT,male,T2DM,75-79,AUT,1.2789
AUT,male,T2DM,80-84,AUT,2.0409
AUT,male,T2DM,85-89,AUT,4.1531
AUT,male,T2DM,90-94,AUT,4.1531
AUT,male,T2DM,95+,AUT,4.1531
AUT,male,T2DM,<1,AUT,0.0005
AZE,female,CHD,1-4,AZE,0.0
AZE,female,CHD,10-14,AZE,0.0
AZE,female,CHD,15-19,AZE,0.014199999999999999
AZE,female,CHD,20-24,AZE,0.0279
AZE,female,CHD,25-29,AZE,0.0202
AZE,female,CHD,30-34,AZE,0.027999999999999997
AZE,female,CHD,35-39,AZE,0.042
AZE,female,CHD,40-44,AZE,0.0809
AZE,female,CHD,45-49,AZE,0.2039
AZE,female,CHD,5-9,AZE,0.0
AZE,female,CHD,50-54,AZE,0.5321
AZE,female,CHD,55-59,AZE,1.4066999999999998
AZE,female,CHD,60-64,AZE,3.2327
AZE,female,CHD,65-69,AZE,6.8276
AZE,female,CHD,70-74,AZE,12.2586
AZE,female,CHD,75-79,AZE,24.601999999999997
AZE,female,CHD,80-84,AZE,45.0361
AZE,female,CHD,85-89,AZE,78.7178
AZE,female,CHD,90-94,AZE,78.7178
AZE,female,CHD,95+,AZE,78.7178
AZE,female,CHD,<1,AZE,0.0
AZE,female,CKD,1-4,AZE,0.0051
AZE,female,CKD,10-14,AZE,0.0028000000000000004
AZE,female,CKD,15-19,AZE,0.0162
AZE,female,CKD,20-24,AZE,0.022
AZE,female,CKD,25-29,AZE,0.017099999999999997
AZE,female,CKD,30-34,AZE,0.016300000000000002
AZE,female,CKD,35-39,AZE,0.019
AZE,female,CKD,40-44,AZE,0.026000000000000002
AZE,female,CKD,45-49,AZE,0.039299999999999995
AZE,female,CKD,5-9,AZE,0.0022
AZE,female,CKD,50-54,AZE,0.0721
AZE,female,CKD,55-59,AZE,0.1411
AZE,female,CKD,60-64,AZE,0.20429999999999998
AZE,female,CKD,65-69,AZE,0.33699999999999997
AZE,female,CKD,70-74,AZE,0.40689999999999993
AZE,female,CKD,75-79,AZE,0.6725
AZE,female,CKD,80-84,AZE,0.8546
AZE,female,CKD,85-89,AZE,1.1446
AZE,female,CKD,90-94,AZE,1.1446
AZE,female,CKD,95+,AZE,1.1446
AZE,female,CKD,<1,AZE,0.030000000000000002
AZE,female,CRC,1-4,AZE,0.0
AZE,female,CRC,10-14,AZE,0.0015
AZE,female,CRC,15-19,AZE,0.0
AZE,female,CRC,20-24,AZE,0.0054
AZE,female,CRC,25-29,AZE,0.0055000000000000005
AZE,female,CRC,30-34,AZE,0.009399999999999999
AZE,female,CRC,35-39,AZE,0.018799999999999997
AZE,female,CRC,40-44,AZE,0.035699999999999996
AZE,female,CRC,45-49,AZE,0.07780000000000001
AZE,female,CRC,5-9,AZE,0.0
AZE,female,CRC,50-54,AZE,0.1568
AZE,female,CRC,55-59,AZE,0.1635
AZE,female,CRC,60-64,AZE,0.24780000000000002
AZE,female,CRC,65-69,AZE,0.29710000000000003
AZE,female,CRC,70-74,AZE,0.38539999999999996
AZE,female,CRC,75-79,AZE,0.6043999999999999
AZE,female,CRC,80-84,AZE,0.8134
AZE,female,CRC,85-89,AZE,0.9626
AZE,female,CRC,90-94,AZE,0.9626
AZE,female,CRC,95+,AZE,0.9626
AZE,female,CRC,<1,AZE,0.0
AZE,female,HaemorrhagicStroke,1-4,AZE,0.0002
AZE,female,HaemorrhagicStroke,10-14,AZE,0.0006
AZE,female,HaemorrhagicStroke,15-19,AZE,0.0052
AZE,female,HaemorrhagicStroke,20-24,AZE,0.0085
AZE,female,HaemorrhagicStroke,25-29,AZE,0.0063
AZE,female,HaemorrhagicStroke,30-34,AZE,0.0096
AZE,female,HaemorrhagicStroke,35-39,AZE,0.018500000000000003
AZE,female,HaemorrhagicStroke,40-44,AZE,0.0417
AZE,female,HaemorrhagicStroke,45-49,AZE,0.10869999999999999
AZE,female,HaemorrhagicStroke,5-9,AZE,0.0003
AZE,female,HaemorrhagicStroke,50-54,AZE,0.26649999999999996
AZE,female,HaemorrhagicStroke,55-59,AZE,0.6204999999999999
AZE,female,HaemorrhagicStroke,60-64,AZE,1.1684999999999999
AZE,female,HaemorrhagicStroke,65-69,AZE,2.3032
AZE,female,HaemorrhagicStroke,70-74,AZE,3.2344999999999997
AZE,female,HaemorrhagicStroke,75-79,AZE,5.952000000000001
AZE,female,HaemorrhagicStroke,80-84,AZE,8.806000000000001
AZE,female,HaemorrhagicStroke,85-89,AZE,14.3293
AZE,female,HaemorrhagicStroke,90-94,AZE,14.3293
AZE,female,HaemorrhagicStroke,95+,AZE,14.3293
AZE,female,HaemorrhagicStroke,<1,AZE,0.0055000000000000005
AZE,female,StomachCancer,1-4,AZE,0.0
AZE,female,StomachCancer,10-14,AZE,0.0
AZE,female,StomachCancer,15-19,AZE,0.0
AZE,female,StomachCancer,20-24,AZE,0.0053
AZE,female,StomachCancer,25-29,AZE,0.011200000000000002
AZE,female,StomachCancer,30-34,AZE,0.005
AZE,female,StomachCancer,35-39,AZE,0.0096
AZE,female,StomachCancer,40-44,AZE,0.020499999999999997
AZE,female,StomachCancer,45-49,AZE,0.0425
AZE,female,StomachCancer,5-9,AZE,0.0
AZE,female,StomachCancer,50-54,AZE,0.1045
AZE,female,StomachCancer,55-59,AZE,0.1986
AZE,female,StomachCancer,60-64,AZE,0.3057
AZE,female,StomachCancer,65-69,AZE,0.3975
AZE,female,StomachCancer,70-74,AZE,0.5011
AZE,female,StomachCancer,75-79,AZE,0.7109000000000001
AZE,female,StomachCancer,80-84,AZE,0.7759
AZE,female,StomachCancer,85-89,AZE,0.9235
AZE,female,StomachCancer,90-94,AZE,0.9235
AZE,female,StomachCancer,95+,AZE,0.9235
AZE,female,StomachCancer,<1,AZE,0.0
AZE,female,Stroke,1-4,AZE,0.0
AZE,female,Stroke,10-14,AZE,0.0
AZE,female,Stroke,15-19,AZE,0.0007000000000000001
AZE,female,Stroke,20-24,AZE,0.001
AZE,female,Stroke,25-29,AZE,0.0008
AZE,female,Stroke,30-34,AZE,0.0017000000000000001
AZE,female,Stroke,35-39,AZE,0.003
AZE,female,Stroke,40-44,AZE,0.0067
AZE,female,Stroke,45-49,AZE,0.0204
AZE,female,Stroke,5-9,AZE,0.0
AZE,female,Stroke,50-54,AZE,0.0557
AZE,female,Stroke,55-59,AZE,0.1267
AZE,female,Stroke,60-64,AZE,0.3837
AZE,female,Stroke,65-69,AZE,0.8076000000000001
AZE,female,Stroke,70-74,AZE,2.02
AZE,female,Stroke,75-79,AZE,3.7439
AZE,female,Stroke,80-84,AZE,7.172000000000001
AZE,female,Stroke,85-89,AZE,11.243699999999999
AZE,female,Stroke,90-94,AZE,11.243699999999999
AZE,female,Stroke,95+,AZE,11.243699999999999
AZE,female,Stroke,<1,AZE,0.0003
AZE,female,T2DM,1-4,AZE,0.0009
AZE,female,T2DM,10-14,AZE,0.0017000000000000001
AZE,female,T2DM,15-19,AZE,0.008199999999999999
AZE,female,T2DM,20-24,AZE,0.0111
AZE,female,T2DM,25-29,AZE,0.0086
AZE,female,T2DM,30-34,AZE,0.0070999999999999995
AZE,female,T2DM,35-39,AZE,0.0097
AZE,female,T2DM,40-44,AZE,0.0195
AZE,female,T2DM,45-49,AZE,0.052300000000000006
AZE,female,T2DM,5-9,AZE,0.0007000000000000001
AZE,female,T2DM,50-54,AZE,0.14150000000000001
AZE,female,T2DM,55-59,AZE,0.3774
AZE,female,T2DM,60-64,AZE,0.6962
AZE,female,T2DM,65-69,AZE,1.1133
AZE,female,T2DM,70-74,AZE,1.2257
AZE,female,T2DM,75-79,AZE,1.4469
AZE,female,T2DM,80-84,AZE,1.273
AZE,female,T2DM,85-89,AZE,1.0297
AZE,female,T2DM,90-94,AZE,1.0297
AZE,female,T2DM,95+,AZE,1.0297
AZE,female,T2DM,<1,AZE,0.0040999999999999995
AZE,male,CHD,1-4,AZE,0.0
AZE,male,CHD,10-14,AZE,0.0
AZE,male,CHD,15-19,AZE,0.0758
AZE,male,CHD,20-24,AZE,0.1576
AZE,male,CHD,25-29,AZE,0.1561
AZE,male,CHD,30-34,AZE,0.16440000000000002
AZE,male,CHD,35-39,AZE,0.23670000000000002
AZE,male,CHD,40-44,AZE,0.4501
AZE,male,CHD,45-49,AZE,1.0271
AZE,male,CHD,5-9,AZE,0.0
AZE,male,CHD,50-54,AZE,1.8195
AZE,male,CHD,55-59,AZE,3.5899
AZE,male,CHD,60-64,AZE,6.420800000000001
AZE,male,CHD,65-69,AZE,11.5144
AZE,male,CHD,70-74,AZE,18.0253
AZE,male,CHD,75-79,AZE,29.6635
AZE,male,CHD,80-84,AZE,46.083800000000004
AZE,male,CHD,85-89,AZE,59.3714
AZE,male,CHD,90-94,AZE,59.3714
AZE,male,CHD,95+,AZE,59.3714
AZE,male,CHD,<1,AZE,0.0
AZE,male,CKD,1-4,AZE,0.0055000000000000005
AZE,male,CKD,10-14,AZE,0.0051
AZE,male,CKD,15-19,AZE,0.08059999999999999
AZE,male,CKD,20-24,AZE,0.1168
AZE,male,CKD,25-29,AZE,0.0772
AZE,male,CKD,30-34,AZE,0.0372
AZE,male,CKD,35-39,AZE,0.0356
AZE,male,CKD,40-44,AZE,0.0449
AZE,male,CKD,45-49,AZE,0.0713
AZE,male,CKD,5-9,AZE,0.0016
AZE,male,CKD,50-54,AZE,0.11140000000000001
AZE,male,CKD,55-59,AZE,0.20429999999999998
AZE,male,CKD,60-64,AZE,0.2831
AZE,male,CKD,65-69,AZE,0.4366
AZE,male,CKD,70-74,AZE,0.5415
AZE,male,CKD,75-79,AZE,0.8877
AZE,male,CKD,80-84,AZE,0.9745
AZE,male,CKD,85-89,AZE,0.6584000000000001
AZE,male,CKD,90-94,AZE,0.6584000000000001
AZE,male,CKD,95+,AZE,0.6584000000000001
AZE,male,CKD,<1,AZE,0.031700000000000006
AZE,male,CRC,1-4,AZE,0.0
AZE,male,CRC,10-14,AZE,0.0
AZE,male,CRC,15-19,AZE,0.0
AZE,male,CRC,20-24,AZE,0.0
AZE,male,CRC,25-29,AZE,0.005600000000000001
AZE,male,CRC,30-34,AZE,0.008100000000000001
AZE,male,CRC,35-39,AZE,0.0189
AZE,male,CRC,40-44,AZE,0.0547
AZE,male,CRC,45-49,AZE,0.1245
AZE,male,CRC,5-9,AZE,0.0
AZE,male,CRC,50-54,AZE,0.27899999999999997
AZE,male,CRC,55-59,AZE,0.3106
AZE,male,CRC,60-64,AZE,0.4703
AZE,male,CRC,65-69,AZE,0.5974
AZE,male,CRC,70-74,AZE,0.772
AZE,male,CRC,75-79,AZE,1.1885
AZE,male,CRC,80-84,AZE,1.4286
AZE,male,CRC,85-89,AZE,1.6286
AZE,male,CRC,90-94,AZE,1.6286
AZE,male,CRC,95+,AZE,1.6286
AZE,male,CRC,<1,AZE,0.0
AZE,male,HaemorrhagicStroke,1-4,AZE,0.0004
AZE,male,HaemorrhagicStroke,10-14,AZE,0.0007000000000000001
AZE,male,HaemorrhagicStroke,15-19,AZE,0.0242
AZE,male,HaemorrhagicStroke,20-24,AZE,0.035699999999999996
AZE,male,HaemorrhagicStroke,25-29,AZE,0.0301
AZE,male,HaemorrhagicStroke,30-34,AZE,0.028300000000000002
AZE,male,HaemorrhagicStroke,35-39,AZE,0.0406
AZE,male,HaemorrhagicStroke,40-44,AZE,0.07629999999999999
AZE,male,HaemorrhagicStroke,45-49,AZE,0.1734
AZE,male,HaemorrhagicStroke,5-9,AZE,0.0002
AZE,male,HaemorrhagicStroke,50-54,AZE,0.33399999999999996
AZE,male,HaemorrhagicStroke,55-59,AZE,0.7387999999999999
AZE,male,HaemorrhagicStroke,60-64,AZE,1.2374
AZE,male,HaemorrhagicStroke,65-69,AZE,2.3855
AZE,male,HaemorrhagicStroke,70-74,AZE,3.2632999999999996
AZE,male,HaemorrhagicStroke,75-79,AZE,5.4472000000000005
AZE,male,HaemorrhagicStroke,80-84,AZE,6.8377
AZE,male,HaemorrhagicStroke,85-89,AZE,8.5098
AZE,male,HaemorrhagicStroke,90-94,AZE,8.5098
AZE,male,HaemorrhagicStroke,95+,AZE,8.5098
AZE,male,HaemorrhagicStroke,<1,AZE,0.005600000000000001
AZE,male,StomachCancer,1-4,AZE,0.0
AZE,male,StomachCancer,10-14,AZE,0.0
AZE,male,StomachCancer,15-19,AZE,0.0
AZE,male,StomachCancer,20-24,AZE,0.0326
AZE,male,StomachCancer,25-29,AZE,0.0027
